id,predicted_price
5315100737,519999.4
1868900675,467574.0
1608000120,278561.4
705700240,238591.2
7575600610,193420.77
1778500015,435653.94
5423500240,136644.56
6713700025,233924.2
2734100734,233438.83
301402280,163333.16
2113700205,190353.4
4114601570,1210776.1
3332000615,216533.11
3630050180,240927.11
6852700520,364515.06
6870310010,447455.84
6163900981,226202.27
393000142,268328.1
1771100130,233635.27
1442860160,275346.0
9191200435,358225.72
6788200800,582606.25
1115300070,447240.8
3176600105,384617.9
2770604665,344416.2
5469500580,295262.38
5680000545,319159.25
3424089119,354068.47
1328300180,240466.64
1773100922,277187.1
4123830480,216089.17
9808610190,599604.7
4250200140,190573.92
4217402115,1819887.2
3831250350,261731.58
2397101055,508062.12
6817850110,603151.3
7526800200,409189.47
7853370100,442063.2
2523089025,498012.03
9476200680,220538.7
5714200140,312339.66
3575304895,366729.9
263000018,317868.25
8080400177,310388.78
6450304130,213916.95
514500090,341801.12
9477000300,301497.97
853600310,883885.0
1951600240,168759.81
1099900120,242335.08
5323100120,321644.03
1223089016,278308.1
522059172,190103.05
1930300190,477617.1
9542840410,199869.95
8665050530,313197.53
5592900205,320453.0
5450300010,337837.7
2459960030,227715.66
3331500455,311095.25
3432500705,284248.5
3702900165,196320.25
5249803550,326434.5
626049058,325947.97
1788900380,139371.28
8075400360,179441.22
9113200250,490686.78
2738640040,499718.1
7821200307,326008.9
3530440140,186344.34
3582700130,355887.06
9276200569,426791.88
7197800020,386420.9
686200490,407012.3
3501600100,278631.0
6383000690,400502.72
7604400150,273126.62
5249801411,474030.4
2607720420,305797.6
9561100010,287819.75
1796370590,202124.92
4077800593,250471.08
854000165,178490.22
5536100010,404944.06
4188000670,513696.2
31000165,798276.75
662350050,656644.4
4137000280,180508.81
6169901130,617684.4
1953400510,173799.33
7518506716,616800.25
1552520010,255938.36
7955080270,216272.25
9212900100,335386.4
3438500798,212820.98
7899800890,181485.45
4319200605,270409.4
1329300480,251504.17
8935100100,470020.4
5016001260,258150.97
4337600280,210394.5
1446401220,148457.69
7135521530,395922.8
6888900115,196633.92
2413301070,202945.83
345700040,203652.72
5566100145,293272.66
7634800070,235739.58
9346910500,448482.03
3529300060,224290.88
8128600060,687289.06
8572900275,155792.02
4139420590,919591.25
9274200322,388805.2
1472700200,361604.56
8820903380,383071.66
8563010130,525403.94
8965450110,508158.06
9274204230,286434.72
8165501700,323808.94
2193340260,340207.6
1860600290,537159.25
1222000055,143536.48
2492200280,268587.72
2488200455,246287.52
809001520,580660.4
1796361140,176719.22
6398000011,589310.8
6813600365,356932.6
7504100920,566307.8
8835770330,415524.7
524059322,493995.1
4307330280,282031.62
1245002952,554336.4
2021069059,183867.28
5700000595,408150.44
3629970930,462616.03
3336002215,206629.9
5100401060,397354.16
3278600750,273118.28
1126069045,643107.8
7568700175,224092.89
452001475,347589.22
9283800230,312974.2
1737300130,473463.84
6189600040,347662.16
3679400025,333908.75
1096100010,220240.67
9513900050,190814.7
5452800645,400539.4
273800100,175424.92
7228500037,294066.38
808300090,356463.16
2493200215,360597.62
5035300255,440880.97
3380900160,273993.8
3630000130,253141.44
7300400670,199424.03
6798100070,251919.94
8078400010,346658.3
5566100060,320183.56
2768200212,336067.1
4035900060,413001.75
9460000110,292063.56
7199320190,325770.84
2225039081,258980.0
9512200050,430549.66
2634500085,231127.9
3654800200,198111.52
2724079090,725520.56
2597520720,455259.7
3034200426,307192.44
984000130,223072.39
7852020670,305815.7
7923500060,469257.22
2310030510,203149.55
2205500540,323161.7
2493200015,236402.38
7853361420,387687.0
5652600605,338393.6
5285200020,236265.34
9406530150,241918.52
5706300020,291942.7
3278602490,318683.56
7197000100,382796.28
4447300008,341494.84
7899800045,180346.72
9250900095,242133.19
9268851740,355402.03
8682261440,335664.78
7284900385,616475.6
8079040300,307404.03
2225300585,270293.9
3223039013,342046.3
2013801350,171019.0
4055701110,549497.1
3578401770,306556.78
4046500720,399018.2
6145601745,276757.6
5207200195,377617.06
1972201856,375415.22
7212680080,158860.81
7277100510,391941.34
522079022,444985.97
5605000440,497979.72
6632300230,259058.06
8815400165,359968.84
6708200320,430906.22
2426059076,354582.75
3260200200,346752.88
2770601741,317623.4
4338800500,176601.95
9201000320,491946.25
7655900038,268323.5
3625059140,402843.25
4222310010,174556.8
2114700115,271818.53
3291800710,238038.47
9406590010,278248.1
3025059124,1146092.8
7972601250,314263.84
930000470,577510.3
6690500060,320593.0
16000015,142585.55
5693501102,345975.3
8079040490,321599.88
7225000155,239244.23
8819900170,429431.0
7972601270,248939.38
1224069074,449856.22
5126900321,244892.55
3438501860,236314.9
2822069080,274409.6
1656600310,399696.1
3856900507,704277.8
1626069139,288610.25
2524049257,630711.06
3904960150,367932.9
7214820610,305546.3
7977201845,318351.22
2428100080,506741.1
2202500135,259399.72
1523550220,454181.62
2313900610,284051.22
4123840050,251988.17
2125059124,641067.5
1225039067,327082.06
6431500283,308681.94
2473380010,226891.48
5694501195,359586.62
2881700046,255644.17
6837820330,220502.53
2337300370,154103.02
3876540630,150108.86
626059317,241624.31
3374500520,261028.64
7228501903,247160.94
4019300051,318589.97
4232902615,449222.56
3546000090,194238.17
8127700215,456142.78
3438501100,300968.78
1769600066,493638.12
8146100610,311011.0
3052700695,327150.7
7954310210,491036.0
3761700053,1259944.9
1320069179,246484.42
1331900410,489365.2
7303100210,231378.45
2464400285,294933.66
6163901150,223923.27
8955800045,254006.22
2314300200,307672.1
9528104360,219763.55
4177100005,398608.94
8856960260,210187.53
1828001220,442075.0
3066400710,520578.94
624110610,575551.8
4040800260,274513.25
5019500215,375111.75
2481630180,726817.0
7203170190,399574.16
510001280,566422.3
9430110120,478958.1
1565950030,249688.81
9828202255,468267.44
3878900270,318207.34
8091600080,128443.266
1112000035,216714.9
2228900270,210954.66
6648701740,216662.02
1245003740,336695.22
2174503441,327615.28
7708250010,223860.92
6072300110,425286.12
2329800140,185735.08
1494300040,340529.6
3832050130,198765.17
7203100730,571041.25
7199330170,304511.88
7785000220,404222.53
1250201175,323418.22
4054500180,624742.56
7905200061,277939.94
3751604895,124992.29
5220300140,197355.72
3323059027,260248.64
8651611980,606493.3
8673400190,345537.4
1668500100,549427.94
1023059365,382430.66
3308030060,234971.94
4232400860,555072.75
2144800615,160235.4
1568100920,1004684.06
9406510040,344225.1
2923049421,234441.45
1051000040,701450.44
2077700042,393770.4
9423800030,167919.86
9818700455,456101.9
7133300675,250846.88
4113800550,401975.94
5553300375,924034.25
2025701530,191743.22
7942601155,280523.0
7524300020,183233.97
2520069100,180460.97
5412300410,174103.58
7504110760,507811.2
2594200350,263967.06
2722059013,165290.0
8078430480,357084.44
1423069162,351777.06
8856001090,120381.23
7000100631,442891.1
4222200280,171382.11
7971300050,395152.53
2009001600,169108.14
6619910140,451796.1
2877100985,332707.84
1196000007,221390.05
1330850130,521304.28
6664900410,178070.61
1231001110,191039.03
9235900030,205501.1
9407101840,225040.36
9523103001,269211.38
2149800278,242166.44
7234601198,391823.25
9476700035,312494.6
9297301065,424912.34
518500700,444685.6
7843500090,215346.1
6056110780,238353.78
2345700260,213228.11
3509600070,185432.78
1431700280,270129.0
1623049174,228072.95
3024089049,242819.97
7853340450,287570.06
7732410360,497653.1
1446800995,236169.83
2946000285,177340.84
425079100,352005.28
3876313040,289087.38
1762600260,603877.7
1925069121,666553.9
7443000480,521129.3
7820000015,287161.2
4027701253,326846.94
2826049165,273420.6
5426300060,419525.62
1278000210,127563.11
923000270,232817.2
7657600005,192091.7
3024079057,289587.9
3276180020,243323.02
7304300760,193275.1
3908100020,280952.97
8835400805,411954.62
4051150070,162172.47
3904930530,337249.25
6163900971,253558.95
7942600310,267212.66
4365700330,201864.48
423059207,229712.75
3992700265,212653.81
7177300090,296883.66
2540820010,479370.28
5700002510,529597.5
5201000030,363632.47
7631800015,1458493.0
2922702965,424923.7
1525059198,616663.75
1245003160,468002.25
3810000455,222300.22
7855600080,420899.38
5701500030,663323.6
7504020400,445404.6
1402600570,221218.25
7575610760,199017.83
8731990370,270733.5
5021900090,443555.56
290000075,284817.25
2841500010,331990.25
3955900830,388874.16
7852110140,362182.3
1311400350,190575.73
7773800015,366978.3
4123400320,320974.2
2725069157,533650.4
666000143,408909.38
5101408678,323067.4
6371000026,263068.38
2024059084,492360.22
7283900036,256566.42
8881900230,475376.78
3959400135,255281.17
7696610270,170355.83
1689400150,508434.38
5103900015,287849.4
1441000350,320801.6
5101408735,237641.53
3126059027,1215848.9
2320069014,318496.38
9541600015,454145.25
8682320420,428656.84
1562200090,461850.78
3395070980,390414.03
7349600230,164263.55
522049122,198192.02
869700060,206963.6
811000055,729626.9
1221059176,294946.03
1523059103,333517.94
2025760210,427259.4
9218400088,242415.98
8682292020,307528.34
2623089135,318360.34
3758900259,687387.4
524069049,400511.9
3121500150,523380.56
5581400080,532792.0
8087800020,285978.38
4070700290,448263.1
3296000170,453033.53
9238500040,307911.03
2744600040,243422.34
6813600380,372514.3
6140100150,299505.66
2201500555,309172.2
2600110250,410194.38
4337000275,146981.3
1186000150,327982.28
1972201963,322864.12
1105000745,261201.45
2887700560,333027.2
4039700080,469773.94
522049104,188977.28
4202400078,218817.86
7520000695,165031.38
7714000310,266619.56
4319200060,470749.8
8624700015,437943.38
5104520610,199571.3
2354300845,202192.02
3824100291,331177.56
6151800612,176224.1
5454200080,490624.06
6413600290,259444.73
2131200065,235628.98
1459920010,214959.94
50300090,284955.8
2326300090,315399.4
7714000070,273839.2
3630180500,638288.1
1727850340,738297.9
8691430330,620402.44
2310030390,200122.47
5561400610,349379.2
7010701016,288375.84
7883605915,252123.27
1282300995,239057.67
4040700310,349445.2
3353400435,160981.95
2143701015,370538.66
255450020,258048.58
1020069017,367223.38
4038200120,345799.8
9284801100,194583.4
1965200075,363403.66
847100047,393464.1
4038700720,349819.97
6815100085,410109.9
2508000020,198964.69
255520180,547400.75
6822100750,336101.06
869700050,229620.75
1775801405,356733.84
6600400090,164074.1
7202330270,283567.28
1683400165,522988.38
2625069070,582317.4
7625702440,263778.34
3388000640,188524.38
1899400365,178920.38
6899990200,595139.44
5569700020,484025.66
986000045,242840.36
3293700221,240768.62
3764800250,286674.7
2291400566,242221.4
4219401236,676251.7
4239400840,123648.05
7211400990,185428.89
7696500280,153926.75
7215721070,313230.38
3204850140,259874.62
4322200220,442495.1
2566300100,533310.56
1944900090,287318.97
6648500390,213074.03
7385300020,482409.06
1704900135,222161.19
2877100655,471120.8
2726079098,384441.12
7625703800,303670.88
318300040,331281.8
7922800190,364846.84
2023049361,171512.58
8946400210,328264.53
6071600450,373759.1
4343800100,278549.72
1443300140,226228.16
1024039001,506969.25
2767704860,309143.88
7234600851,422977.3
644200065,490751.34
7784400035,448871.4
3826000560,174656.03
9272202260,368381.6
263000253,334302.56
3621059043,355034.16
240000130,300124.4
1352300120,164241.61
7849200861,184987.67
2487700130,335805.03
1796100140,193263.3
7234601221,368943.44
8651710190,310885.88
2916200091,404359.0
1232000915,296050.16
1545801970,188702.81
3211200420,239354.23
7686204675,145762.39
3141600210,133103.92
3959401284,347717.2
2113700825,211427.97
3876000710,284744.47
522069022,319332.16
3214200070,241595.28
1221039156,206386.1
259600790,313983.47
785000040,343096.34
8138870470,297918.34
2596300035,249199.72
540100057,754663.8
3073500045,429771.88
5363200266,251297.98
8682261650,326696.75
3224510080,507600.1
3211270160,267413.03
9269200520,164839.16
293810190,326674.94
4197400043,222441.88
3026079031,223619.38
5332200405,513701.1
2473411210,232299.11
9268200315,348207.66
8123500050,350873.1
3221069091,318947.47
2485000165,383672.72
4058800215,454740.72
1926059039,535452.0
2533300680,561384.44
3343903640,308263.62
5700003705,645754.2
2023049372,278410.03
4058800830,393196.28
3333002302,309123.84
2944500340,197387.33
1982200790,328661.12
8929000270,297974.03
8122101440,183322.4
7525530470,491462.3
9332800020,406436.7
3878900525,193511.17
5420300210,189431.98
9232900165,251830.1
6414100026,297799.6
3013300660,496438.66
7954300120,397563.38
1081200360,244808.95
2877102345,306102.22
2202500255,301614.16
7984400050,163306.67
9558020380,349120.06
7812801850,151138.8
8944460020,300723.2
2306400040,340891.56
8649400410,249525.52
7889602020,185496.45
2041000025,276723.3
871001484,316271.7
2767602141,299803.44
3630180470,528462.3
2769602140,298373.25
2473250280,232049.78
5422560660,334213.97
3756600240,262505.5
8651600160,425972.12
7202300540,550029.8
8961950250,286835.47
3303000130,316543.88
798000062,210257.7
1695900150,483579.94
1604730150,356460.44
4136930310,213160.2
8835401250,895816.5
8665900328,332170.78
9262800255,204534.44
1853080570,507046.6
5556300114,520624.62
9517200290,282720.47
4037200295,352922.94
7417100123,275035.25
2620069077,127528.08
7922720040,425619.62
558100090,453113.03
257000037,240383.17
3319500385,241226.9
9297301520,232520.75
3580900090,256249.03
1321039076,127290.9
7227801581,224576.4
9407001620,223156.23
2130400150,249215.88
2312400200,181103.36
4046700210,290966.53
1193000480,528354.44
1492800296,307981.53
3013300017,274864.8
3630240140,369439.88
1049010390,280651.44
9320900420,122470.0
4315700060,230654.05
2591010290,230297.53
323089085,411640.44
6600400270,151818.64
2919701105,290158.5
7202360670,595067.94
8927600100,375257.72
3211700045,432177.1
4027701326,357136.22
1601600195,218088.27
7853280350,567007.1
3629970130,449702.66
7203120020,529367.25
9542900190,273083.4
8035350120,419745.72
1238501184,577039.06
251200240,359189.03
8945300200,137139.88
2162000160,582072.0
5466310060,167841.4
1239400064,525734.75
5205000020,212301.23
1720800305,507450.06
7280300375,395014.62
2095800400,328974.7
7852010950,350604.16
1428001160,406435.16
9528104910,408847.0
8644210470,584101.7
7923300310,332020.66
254000100,385823.62
1931300688,343588.16
7007700030,269976.0
422049178,163443.47
422069067,319848.47
2923049393,271957.0
930000305,301890.4
2461900448,309074.3
2610100020,230024.48
2895550050,182102.31
7701700040,199906.92
2460900020,299661.66
9827700105,430189.3
1005000240,210323.48
7200001254,317922.22
866400040,421986.16
305000170,432942.72
2260800110,536780.3
3442000127,433226.06
5253300437,361050.47
7576700150,545926.44
5469501410,353360.06
5104531120,483433.3
723049434,257919.16
622069006,898875.06
2517101200,217865.02
8159620160,179775.58
5561300640,329644.9
3317010130,147911.9
4364200250,250972.25
8732300060,383904.75
5603700025,468725.88
3585900190,682105.75
3996900575,182345.27
8731801260,169071.69
3810000860,249846.98
5700003585,959155.4
6332000050,334403.97
9286100250,291147.5
9471201110,485082.97
9290800050,334629.2
7300200400,375955.53
526069024,576736.44
1454600156,628949.94
3904980360,333859.06
2626119062,238099.78
8651730290,307111.6
7611200195,407004.56
1919800260,383974.34
6632900354,198900.56
3972900195,221598.75
5151600170,229010.16
7016000440,350770.72
871000435,438382.12
9578060540,373068.94
2332700060,503080.56
766000240,192092.8
4363700200,198928.64
7100000250,234996.14
2781250560,152909.02
2781250100,257573.06
5419800220,191253.4
7147600245,176509.34
2926069083,633835.75
6189200125,521058.75
9542830160,190315.66
5152200020,198010.66
9412900045,299908.1
6600410480,129974.92
6979970080,432288.38
5636010280,191220.22
1732801300,518184.56
5561401530,323938.03
9578500510,231139.38
7304300906,197992.14
1223089077,396901.94
721049207,193950.53
8691330310,559184.06
1523069204,304908.84
3188100105,342197.72
6608500290,273544.75
2891400410,247595.5
7663700551,239695.95
5413200140,175169.81
425069139,388609.47
6713700155,243355.5
2767603505,299248.12
7789000080,203873.1
9211500620,168592.52
3750604417,133648.08
7922800320,366822.97
1471620240,252379.23
2222059052,251208.36
9551200270,714925.25
2767603160,333552.28
9406710060,247347.22
8929000250,266221.16
5538300120,289954.34
2223069120,317327.3
1652500060,681996.44
8564500240,308193.06
3629700120,354167.06
3943600070,291494.78
4171200025,228883.97
2425049063,1500723.4
9828701650,227286.94
3581000340,274791.94
8100900015,281810.06
2125059161,808938.5
304000380,149720.83
8146200070,723867.4
686530170,379242.56
2917200645,301342.16
9547200530,493381.16
2122059199,307612.84
1150000740,425551.47
5706200060,219593.86
9265410010,156553.1
4083800555,277361.1
6152900332,232822.08
2520900301,167932.67
9828200790,266541.75
1657530180,229465.33
7471900045,242929.77
9828200460,256932.25
1775900140,291041.47
6139800430,326984.75
7214400005,292163.28
5332200026,319182.38
9510970300,511982.47
2540830020,318861.7
3392100140,141988.47
1326069191,270288.25
2125059112,621545.4
859000022,276237.1
8854100350,518588.97
121059007,146890.78
7977201707,286698.2
3859900060,1284689.8
8815400735,412342.94
705700530,229778.48
6600780130,256883.73
6378500105,281511.9
8143000310,326509.88
2877102330,397844.06
3526039074,377632.2
2115510300,170233.38
3024059014,960154.8
2141330360,380332.03
546000400,360865.97
2071500011,310470.47
7972000240,153469.72
7016200460,329779.47
6204200180,303374.47
1552100135,543604.1
88000173,290836.12
2581900235,432410.44
9211500560,166847.78
621069218,304050.47
1321970240,195305.86
798000630,240424.45
421000285,203527.3
2824600180,558378.3
3832051140,226388.73
1237500105,427924.9
8802400906,201692.06
3166900270,279160.3
3682000060,256455.38
5469700020,221985.83
1245001820,388404.94
9547205660,354719.4
7974700122,397863.03
7550801225,366313.25
1099950050,621347.44
1402900460,219968.2
7636800041,839417.6
2115720270,177108.62
8651441750,150648.1
3904100035,206965.58
8815400020,319905.8
3303860590,321290.25
5427110040,514351.12
1782000160,210202.77
6204420290,394960.38
3995700245,191214.73
7955040130,284909.06
1442880650,364037.75
8833510230,709602.56
7283900551,359365.84
4396000180,189468.48
7504021310,459613.4
322059264,223690.19
3654800040,206477.05
2767704777,337129.62
3278602190,265969.94
3236500220,340786.9
3410600100,191433.7
629410180,452751.06
3352402250,150406.06
4363700304,225038.2
7237550130,725559.3
9808590210,727553.5
8074200175,212850.22
3463400330,273563.0
6306400140,387858.6
8564950250,420558.3
5381000070,154565.17
9826700697,296131.5
8132700190,260130.03
7943000020,145008.97
9547204675,329137.25
4112100101,318610.62
727500030,322652.34
114101426,264784.47
9274202005,493764.3
1193000380,511643.72
3039000020,288157.56
7852170130,447118.0
2624079010,394197.25
4137010540,190358.12
7576200012,523265.75
1138020020,264784.97
3969300030,139771.67
898000200,140382.44
5153100030,193324.5
5104532030,362077.34
4406000050,171878.39
9274203390,385700.75
8682290360,329573.84
6928600330,184670.03
4139680070,521162.12
6844702690,293314.06
2154970020,919105.5
4385701285,572634.75
2426059071,372582.53
2867300160,343990.78
9512500720,352083.84
1773101020,214117.39
8687800100,212163.6
3627800050,807018.25
1604600227,228681.05
3300701170,269140.0
9250900111,363335.03
7015200790,347202.9
1311100490,175301.5
2469000010,488811.06
1982201596,336323.6
1862700290,227312.08
2586800270,190699.0
9528102772,285916.2
5490210200,282316.88
6669080020,317076.84
179003055,159097.94
1860600535,550915.94
1592000130,416420.44
3905040170,356602.56
9320500080,205232.39
9276200850,299410.25
224069114,385096.5
2260000340,391007.25
5096300130,287210.47
3432500215,241017.66
2600000050,436867.16
8856003839,150543.83
2492200435,224453.08
7855900110,649785.7
6806100250,252019.9
2770603523,371700.97
1370800515,932897.6
2726049150,299774.25
1226059161,359119.2
1068000375,1825536.6
9528104109,272053.0
5126310060,390445.3
1951820070,361837.1
1545805980,255157.52
9464700340,597912.2
4319200675,461267.1
7518500885,319096.53
7852020620,331510.62
869700370,252019.9
8643000190,189749.84
8902000267,376429.1
7972602435,211715.69
2050100210,596118.7
6705120540,333848.25
2767601390,414634.03
4141000490,621674.6
9345400350,485467.06
3222079162,240002.02
7789000120,198476.5
6646200770,466752.44
6666800180,429909.6
1725800280,299550.78
6117500460,670824.0
5470100220,181296.89
5457300478,366534.12
7550800195,332122.62
7787050180,459822.1
6204430250,412494.78
7640400250,303669.12
624110920,516743.56
3629920140,252720.28
7173700518,377218.97
3210200395,147368.97
2473480560,274245.3
2623089141,321404.25
1423800080,176765.06
2076400050,201432.17
3832060120,224410.27
7702600930,296963.53
5101404555,241515.11
3723800415,261763.53
3356403400,156909.12
9214400125,283572.16
1797500530,373658.6
9551201660,669442.3
3878900815,303468.22
1760650280,229987.19
5466410030,187213.95
6388930620,404349.0
2331300395,481363.1
9412700160,215783.98
871001611,325690.1
3142600120,349150.72
3995700220,248504.83
2310000280,193073.55
8039900400,284646.72
7504021510,456785.3
1959700445,760576.94
1556200155,391183.28
3629960590,268069.75
259000240,337620.6
662440020,280904.75
3123049142,311281.62
321100260,443386.4
6840701095,344805.97
3738900165,271899.44
4427100130,259989.16
9238500100,300103.22
6145601810,238039.84
2570300090,257997.39
4017600010,316596.4
1005000220,266729.4
1257202120,318445.97
9527000490,336853.88
8691400080,481475.12
1726069084,299760.53
248000240,153497.25
6113400046,224969.11
2130702350,287981.75
920069052,170879.77
6071300160,373412.06
1623049041,119659.664
9268200285,254340.23
1843100520,260982.34
2887700826,405969.5
9122000385,371390.56
9475700220,250863.14
2804600005,453275.53
2896400300,281477.53
5015000180,395033.47
3630220180,499366.5
8832900780,357231.6
1568100300,486827.34
8718500610,303411.5
4147200140,564565.0
1973700030,632591.75
8862000075,154835.75
9320990110,210982.02
1151100035,276123.84
2011000010,152537.33
1651500060,520213.7
446000190,440780.9
2344300220,560669.6
523049195,176037.3
9191200015,366930.72
7942601410,499464.6
7137800300,143911.5
7853300280,371613.78
6654700240,250902.38
569000050,388382.72
3584000180,169382.53
2026079055,226565.4
8898700880,212324.31
5075400150,371752.72
8731981360,269483.66
4222500020,162293.45
7996720050,420321.75
4077800094,388430.12
6446200365,408482.97
2824089053,346389.97
1311800220,168166.34
3522049063,459763.34
1721801280,172922.42
6131600240,143698.38
7202310040,388414.56
1123059125,390488.53
646910160,191314.7
5630500005,276912.3
3342100785,222727.17
9547205610,375653.75
1773100123,215199.1
3353400092,191349.38
217500015,288451.75
3649100031,329137.88
7896300150,218082.03
623049185,187349.34
1773100430,276975.2
1781500220,496166.97
3395380200,180091.33
2424059170,1627389.4
4389200765,689479.1
1543000060,368460.3
6154900005,326134.53
2902200240,298869.38
1442880640,368684.56
8562770490,369082.8
2768300655,419538.4
3432501315,216279.27
5035300570,451446.38
3626039028,268008.94
3876540780,155203.28
327000100,585592.0
7551300065,325451.0
1312920060,173225.8
2215901230,207188.34
6306800010,285703.03
2767700022,325239.4
5589900610,400170.56
4320200020,416223.53
5249804655,361654.94
9238500480,308971.16
3885806565,618871.94
7905200205,274764.2
5727500102,244043.44
3585220070,260872.84
2078500210,367776.44
1839920050,300812.7
534000080,212558.52
856000255,360054.7
4141010110,723479.56
9558040820,527584.06
7768700315,564524.06
2796100640,225936.66
1922059010,181708.52
3448000542,212614.06
3883100220,211132.17
7237301210,199563.67
3893100456,576266.94
9578501110,228292.75
6145601995,269186.22
4024100120,224434.67
8899000050,260265.02
3396820010,357569.03
6749700117,292964.62
1954400060,322966.97
3303970100,490935.78
2540850070,337755.84
3797000745,310458.03
7883603700,197391.1
3438501452,289423.9
3530210260,421704.56
3598600049,147509.58
731500170,231020.81
7129304375,150848.78
263000006,315704.53
7212660560,191866.88
1112700010,273912.3
3420069060,349377.88
2473000470,326845.72
8691390980,473451.22
6184700100,269148.75
4476400275,228804.95
2968801240,182692.0
1529300160,279679.4
7640400070,413143.6
7016100380,381359.9
2172000890,312933.0
4035900015,464754.53
9528104660,601507.3
507100005,287418.72
2783100160,271550.62
3629921140,538562.7
1099750610,171046.06
1330300451,533723.7
2757000030,456041.88
2114700190,260502.42
2050000020,560549.9
3832500790,205937.81
2612000390,245373.66
1483300430,292666.94
8899200720,222367.64
9183700470,215886.9
